payment_id,order_id,payment_method,payment_date,amount
6423,6423,Cash on Delivery,2021-04-20,33918
6425,6425,Cash on Delivery,2021-09-20,78911
6427,6427,Cash on Delivery,2022-06-27,16487
6434,6434,Cash on Delivery,2022-11-27,42221
6436,6436,Bank Transfer,2021-05-14,56164
6437,6437,Bank Transfer,2021-09-13,12397
6438,6438,Digital Wallet,2021-02-05,101873
6441,6441,Bank Transfer,2022-11-09,136530
6446,6446,Digital Wallet,2021-09-15,43893
6452,6452,Bank Transfer,2021-08-29,61956
6456,6456,Bank Transfer,2022-12-20,28697
6459,6459,Cash on Delivery,2021-06-03,117430
6460,6460,Digital Wallet,2022-11-29,90626
6463,6463,Bank Transfer,2021-10-06,81533
6465,6465,Cash on Delivery,2022-09-27,7161
6467,6467,Bank Transfer,2022-03-02,136969
6469,6469,Bank Transfer,2023-03-10,45594
6472,6472,Digital Wallet,2021-06-24,29776
6477,6477,Digital Wallet,2021-07-26,27677
6479,6479,Cash on Delivery,2021-05-26,112157
6482,6482,Bank Transfer,2022-03-13,133300
6485,6485,Digital Wallet,2021-08-23,7996
6486,6486,Bank Transfer,2022-05-13,68033
6490,6490,Digital Wallet,2021-01-08,80732
6495,6495,Digital Wallet,2021-12-25,76881
6496,6496,Cash on Delivery,2021-05-14,130230
6499,6499,Bank Transfer,2021-05-10,64807
6500,6500,Bank Transfer,2022-12-23,23792
6501,6501,Digital Wallet,2022-04-06,128826
6505,6505,Digital Wallet,2022-08-31,129982
6507,6507,Bank Transfer,2021-11-27,80797
6508,6508,Cash on Delivery,2022-03-16,130683
6513,6513,Digital Wallet,2022-12-14,142339
6517,6517,Digital Wallet,2022-01-30,86747
6518,6518,Cash on Delivery,2022-09-08,78335
6519,6519,Digital Wallet,2022-07-13,25895
6530,6530,Cash on Delivery,2022-05-03,76818
6533,6533,Digital Wallet,2023-05-05,104109
6534,6534,Digital Wallet,2021-02-18,132555
6539,6539,Cash on Delivery,2022-10-04,133283
6541,6541,Digital Wallet,2022-09-08,143922
6547,6547,Cash on Delivery,2022-09-01,29308
6549,6549,Digital Wallet,2021-08-25,29355
6550,6550,Cash on Delivery,2023-02-18,87953
6556,6556,Cash on Delivery,2023-04-20,101482
6557,6557,Digital Wallet,2021-11-15,39460
6559,6559,Digital Wallet,2022-08-09,27518
6560,6560,Digital Wallet,2022-10-12,76424
6561,6561,Cash on Delivery,2021-09-30,51809
6566,6566,Bank Transfer,2022-10-15,125048
6569,6569,Digital Wallet,2023-03-28,141512
6571,6571,Bank Transfer,2023-03-20,8128
6572,6572,Bank Transfer,2022-03-18,131531
6580,6580,Digital Wallet,2022-02-21,2103
6581,6581,Bank Transfer,2021-11-05,9856
6586,6586,Digital Wallet,2022-10-19,19618
6588,6588,Bank Transfer,2022-09-06,131800
6592,6592,Digital Wallet,2021-11-10,59465
6596,6596,Digital Wallet,2023-06-05,89400
6601,6601,Cash on Delivery,2021-08-15,129355
6602,6602,Bank Transfer,2022-05-08,46980
6603,6603,Bank Transfer,2021-12-15,108196
6604,6604,Bank Transfer,2021-02-21,127632
6606,6606,Digital Wallet,2023-05-16,35383
6611,6611,Bank Transfer,2021-02-26,17121
6612,6612,Bank Transfer,2021-12-22,137763
6614,6614,Digital Wallet,2021-05-09,68380
6615,6615,Cash on Delivery,2021-12-01,116340
6621,6621,Digital Wallet,2021-10-07,99930
6624,6624,Cash on Delivery,2021-03-14,121516
6625,6625,Digital Wallet,2022-09-28,38535
6628,6628,Bank Transfer,2022-06-07,102884
6630,6630,Digital Wallet,2022-08-24,6124
6638,6638,Bank Transfer,2022-05-24,56230
6639,6639,Cash on Delivery,2022-03-19,42942
6644,6644,Cash on Delivery,2023-05-16,81357
6647,6647,Bank Transfer,2021-01-10,37569
6648,6648,Digital Wallet,2022-03-23,133075
6654,6654,Cash on Delivery,2023-06-18,57714
6657,6657,Cash on Delivery,2022-06-02,41970
6658,6658,Digital Wallet,2021-02-08,24032
6660,6660,Cash on Delivery,2023-01-21,147264
6661,6661,Bank Transfer,2023-01-21,133977
6665,6665,Bank Transfer,2021-08-01,58090
6667,6667,Cash on Delivery,2022-01-31,76818
6668,6668,Digital Wallet,2022-06-20,37492
6676,6676,Bank Transfer,2022-07-04,102419
6677,6677,Digital Wallet,2022-05-06,100808
6678,6678,Cash on Delivery,2021-02-05,138811
6680,6680,Digital Wallet,2021-06-10,8766
6682,6682,Bank Transfer,2022-04-04,146363
6683,6683,Digital Wallet,2022-04-15,112851
6687,6687,Bank Transfer,2022-07-01,74752
6691,6691,Digital Wallet,2022-01-16,78723
6693,6693,Bank Transfer,2022-07-16,77852
6694,6694,Digital Wallet,2022-04-18,90396
6696,6696,Bank Transfer,2022-08-01,93660
6699,6699,Bank Transfer,2022-01-17,55553
6706,6706,Cash on Delivery,2023-02-08,13247
6712,6712,Digital Wallet,2021-12-06,137855
6714,6714,Bank Transfer,2022-05-09,88788
6715,6715,Bank Transfer,2022-11-25,147423
6717,6717,Bank Transfer,2022-05-08,115313
6718,6718,Cash on Delivery,2023-03-13,56424
6721,6721,Bank Transfer,2021-01-13,30666
6725,6725,Cash on Delivery,2022-11-05,26641
6729,6729,Bank Transfer,2022-07-18,77109
6735,6735,Digital Wallet,2021-01-14,45464
6738,6738,Cash on Delivery,2021-01-29,59922
6740,6740,Digital Wallet,2021-11-17,85975
6741,6741,Digital Wallet,2022-09-26,9719
6748,6748,Bank Transfer,2022-12-11,29387
6753,6753,Digital Wallet,2021-02-27,65909
6754,6754,Digital Wallet,2021-05-11,31342
6755,6755,Cash on Delivery,2021-05-13,8698
6758,6758,Bank Transfer,2023-05-24,27783
6759,6759,Digital Wallet,2022-01-04,116552
6764,6764,Cash on Delivery,2021-12-11,87190
6767,6767,Cash on Delivery,2023-05-21,122932
6768,6768,Cash on Delivery,2022-08-17,52059
6773,6773,Cash on Delivery,2023-03-30,137677
6778,6778,Cash on Delivery,2021-01-16,114604
6782,6782,Digital Wallet,2023-01-12,25490
6784,6784,Bank Transfer,2022-04-19,90685
6785,6785,Bank Transfer,2022-01-11,111251
6786,6786,Cash on Delivery,2021-03-17,54941
6790,6790,Bank Transfer,2021-09-27,131326
6791,6791,Cash on Delivery,2023-02-20,126610
6792,6792,Bank Transfer,2022-02-23,2243
6793,6793,Cash on Delivery,2021-03-29,53973
6794,6794,Digital Wallet,2022-04-11,149471
6796,6796,Cash on Delivery,2023-05-01,43141
6802,6802,Bank Transfer,2022-11-17,70168
6803,6803,Bank Transfer,2021-03-06,81927
6804,6804,Digital Wallet,2021-09-26,40074
6805,6805,Bank Transfer,2021-04-06,100739
6806,6806,Digital Wallet,2022-06-13,1214
6808,6808,Cash on Delivery,2021-11-16,136218
6814,6814,Bank Transfer,2022-03-01,90305
6819,6819,Cash on Delivery,2021-03-12,97453
6823,6823,Cash on Delivery,2023-02-22,97672
6827,6827,Digital Wallet,2021-01-28,96374
6833,6833,Cash on Delivery,2022-12-27,95393
6835,6835,Digital Wallet,2021-04-02,53941
6836,6836,Digital Wallet,2021-11-04,46711
6838,6838,Bank Transfer,2021-08-18,44281
6840,6840,Bank Transfer,2021-08-28,8027
6842,6842,Bank Transfer,2022-02-11,56049
6843,6843,Digital Wallet,2022-12-03,96168
6848,6848,Cash on Delivery,2022-02-10,68424
6849,6849,Cash on Delivery,2021-10-23,3138
6856,6856,Digital Wallet,2022-06-14,139472
6858,6858,Bank Transfer,2022-02-20,129225
6860,6860,Cash on Delivery,2021-01-05,96334
6861,6861,Digital Wallet,2022-05-13,45872
6863,6863,Bank Transfer,2022-09-02,11494
6864,6864,Digital Wallet,2023-04-16,70592
6865,6865,Cash on Delivery,2022-06-25,58944
6868,6868,Bank Transfer,2023-05-03,136000
6870,6870,Bank Transfer,2021-06-24,33357
6875,6875,Digital Wallet,2021-08-26,83593
6878,6878,Bank Transfer,2022-01-19,100788
6879,6879,Cash on Delivery,2022-08-05,51197
6881,6881,Cash on Delivery,2023-04-19,53300
6882,6882,Bank Transfer,2022-01-04,40595
6883,6883,Bank Transfer,2023-06-17,581
6885,6885,Cash on Delivery,2022-08-21,87188
6888,6888,Bank Transfer,2023-01-05,14579
6892,6892,Bank Transfer,2022-12-13,69690
6902,6902,Cash on Delivery,2021-07-25,36149
6906,6906,Bank Transfer,2022-10-19,24340
6907,6907,Digital Wallet,2023-06-13,6361
6910,6910,Digital Wallet,2022-02-02,143248
6917,6917,Digital Wallet,2021-01-16,147562
6920,6920,Cash on Delivery,2023-05-18,26653
6921,6921,Digital Wallet,2023-01-05,98160
6922,6922,Cash on Delivery,2022-11-09,49646
6923,6923,Bank Transfer,2022-12-14,70010
6927,6927,Bank Transfer,2021-12-04,46983
6928,6928,Cash on Delivery,2022-02-03,107168
6930,6930,Digital Wallet,2023-03-14,29621
6936,6936,Bank Transfer,2021-03-25,132145
6937,6937,Digital Wallet,2023-05-26,44581
6939,6939,Digital Wallet,2022-06-09,67854
6944,6944,Cash on Delivery,2021-05-11,87309
6945,6945,Bank Transfer,2021-03-17,36250
6948,6948,Bank Transfer,2022-10-06,44867
6951,6951,Digital Wallet,2022-09-13,87027
6953,6953,Digital Wallet,2021-05-20,12135
6954,6954,Bank Transfer,2022-02-25,148568
6959,6959,Cash on Delivery,2023-04-29,73155
6961,6961,Bank Transfer,2023-02-22,138014
6962,6962,Cash on Delivery,2022-09-15,126034
6963,6963,Cash on Delivery,2022-06-03,133308
6967,6967,Digital Wallet,2023-05-07,106840
6970,6970,Bank Transfer,2022-11-06,130160
6973,6973,Cash on Delivery,2021-04-15,130104
6974,6974,Bank Transfer,2022-09-09,38510
6977,6977,Digital Wallet,2021-11-25,40158
6978,6978,Bank Transfer,2021-11-17,127863
6981,6981,Digital Wallet,2021-10-13,76539
6984,6984,Cash on Delivery,2023-06-13,20169
6985,6985,Cash on Delivery,2021-11-13,18422
6994,6994,Digital Wallet,2022-12-17,17032
6996,6996,Cash on Delivery,2021-02-23,104697
6997,6997,Cash on Delivery,2022-08-14,114075
6999,6999,Digital Wallet,2022-02-04,90510
7000,7000,Bank Transfer,2021-06-22,138014
7003,7003,Bank Transfer,2021-08-10,73602
7009,7009,Cash on Delivery,2023-02-28,101049
7017,7017,Bank Transfer,2021-03-17,72288
7018,7018,Cash on Delivery,2022-11-23,44796
7019,7019,Cash on Delivery,2022-04-12,140423
7023,7023,Cash on Delivery,2021-04-17,59471
7025,7025,Digital Wallet,2023-01-18,17233
7026,7026,Cash on Delivery,2021-08-01,85440
7027,7027,Bank Transfer,2022-07-11,128966
7028,7028,Cash on Delivery,2022-02-12,139612
7030,7030,Bank Transfer,2022-08-15,20906
7033,7033,Cash on Delivery,2023-05-09,57767
7035,7035,Bank Transfer,2022-06-22,108166
7039,7039,Cash on Delivery,2021-12-24,77804
7041,7041,Digital Wallet,2021-01-07,34486
7042,7042,Digital Wallet,2023-05-16,114281
7043,7043,Cash on Delivery,2021-10-30,5018
7047,7047,Digital Wallet,2023-02-20,86629
7048,7048,Cash on Delivery,2021-12-01,136193
7058,7058,Digital Wallet,2021-01-14,35343
7060,7060,Bank Transfer,2021-05-13,15452
7061,7061,Cash on Delivery,2021-02-09,147695
7062,7062,Bank Transfer,2021-08-25,55715
7066,7066,Bank Transfer,2023-04-07,51385
7071,7071,Digital Wallet,2021-08-15,77538
7075,7075,Bank Transfer,2021-01-10,125809
7076,7076,Bank Transfer,2023-05-29,49388
7078,7078,Bank Transfer,2021-03-07,40083
7081,7081,Cash on Delivery,2021-01-05,53093
7083,7083,Digital Wallet,2022-07-20,52689
7088,7088,Digital Wallet,2022-06-13,69282
7091,7091,Cash on Delivery,2021-11-22,136882
7098,7098,Digital Wallet,2022-12-15,23359
7108,7108,Cash on Delivery,2023-03-02,63943
7112,7112,Cash on Delivery,2023-05-05,47813
7115,7115,Digital Wallet,2022-02-16,107906
7118,7118,Digital Wallet,2021-09-01,136106
7121,7121,Bank Transfer,2022-04-28,54148
7122,7122,Digital Wallet,2022-03-19,139641
7123,7123,Digital Wallet,2023-04-27,57264
7124,7124,Digital Wallet,2022-09-16,19640
7127,7127,Bank Transfer,2022-09-03,112838
7137,7137,Digital Wallet,2022-02-26,10192
7143,7143,Digital Wallet,2021-02-09,19881
7144,7144,Cash on Delivery,2022-11-07,66881
7145,7145,Digital Wallet,2021-04-30,30547
7156,7156,Cash on Delivery,2023-01-29,93141
7160,7160,Digital Wallet,2022-04-23,26534
7162,7162,Digital Wallet,2023-03-13,127163
7171,7171,Bank Transfer,2022-12-15,86856
7173,7173,Digital Wallet,2022-10-23,87830
7180,7180,Cash on Delivery,2021-04-23,92741
7186,7186,Cash on Delivery,2022-08-05,87043
7192,7192,Digital Wallet,2023-01-29,98025
7196,7196,Bank Transfer,2022-06-04,112262
7210,7210,Cash on Delivery,2021-06-10,138086
7213,7213,Cash on Delivery,2021-08-30,41170
7215,7215,Cash on Delivery,2021-12-15,142224
7217,7217,Cash on Delivery,2023-01-16,2618
7218,7218,Digital Wallet,2021-03-31,58079
7219,7219,Cash on Delivery,2021-11-19,112754
7220,7220,Digital Wallet,2022-04-15,49759
7222,7222,Bank Transfer,2023-04-09,60366
7225,7225,Cash on Delivery,2021-07-12,20437
7227,7227,Cash on Delivery,2022-05-14,46852
7232,7232,Bank Transfer,2021-02-12,45746
7238,7238,Digital Wallet,2021-04-24,100722
7241,7241,Cash on Delivery,2022-10-13,124977
7245,7245,Cash on Delivery,2021-04-16,143143
7246,7246,Cash on Delivery,2023-06-10,27825
7247,7247,Cash on Delivery,2022-10-27,15356
7251,7251,Bank Transfer,2022-11-19,124041
7254,7254,Cash on Delivery,2021-12-07,130268
7255,7255,Bank Transfer,2022-02-22,23779
7256,7256,Digital Wallet,2022-03-15,6775
7259,7259,Digital Wallet,2023-03-24,97869
7260,7260,Bank Transfer,2022-10-24,60694
7261,7261,Bank Transfer,2022-02-24,112974
7264,7264,Bank Transfer,2021-02-06,116638
7270,7270,Cash on Delivery,2021-06-03,35242
7272,7272,Bank Transfer,2022-11-24,138318
7277,7277,Bank Transfer,2021-06-26,139938
7281,7281,Bank Transfer,2022-05-03,127950
7282,7282,Digital Wallet,2022-01-27,127301
7284,7284,Bank Transfer,2022-12-04,126893
7288,7288,Bank Transfer,2021-05-31,106182
7291,7291,Digital Wallet,2021-06-13,95609
7292,7292,Cash on Delivery,2021-02-13,87517
7293,7293,Digital Wallet,2021-05-09,130252
7300,7300,Digital Wallet,2022-07-15,61547
7301,7301,Bank Transfer,2022-02-14,97630
7304,7304,Cash on Delivery,2021-03-23,128874
7314,7314,Digital Wallet,2022-03-27,89381
7320,7320,Cash on Delivery,2021-09-25,51206
7324,7324,Digital Wallet,2023-03-06,56486
7325,7325,Bank Transfer,2021-03-30,89997
7330,7330,Cash on Delivery,2022-06-09,48363
7333,7333,Digital Wallet,2021-09-21,53725
7334,7334,Bank Transfer,2021-01-28,69017
7340,7340,Digital Wallet,2023-03-25,120543
7344,7344,Cash on Delivery,2022-10-14,25427
7346,7346,Digital Wallet,2021-07-15,50249
7356,7356,Digital Wallet,2022-04-28,15036
7358,7358,Bank Transfer,2022-05-13,64173
7359,7359,Bank Transfer,2021-06-24,91715
7361,7361,Digital Wallet,2023-01-12,131924
7363,7363,Cash on Delivery,2021-10-19,46937
7367,7367,Bank Transfer,2022-12-18,81939
7368,7368,Bank Transfer,2022-02-27,40404
7369,7369,Cash on Delivery,2021-12-02,112025
7372,7372,Digital Wallet,2021-02-22,2867
7380,7380,Bank Transfer,2021-02-03,42699
7381,7381,Cash on Delivery,2022-11-22,18951
7385,7385,Cash on Delivery,2022-10-18,116101
7389,7389,Cash on Delivery,2023-05-02,54082
7397,7397,Bank Transfer,2021-04-06,66503
7404,7404,Cash on Delivery,2023-02-25,78883
7406,7406,Digital Wallet,2023-02-25,39284
7412,7412,Digital Wallet,2022-09-19,107105
7413,7413,Cash on Delivery,2021-03-01,44304
7421,7421,Bank Transfer,2023-02-23,618
7423,7423,Bank Transfer,2021-04-22,80233
7430,7430,Cash on Delivery,2022-09-03,5696
7431,7431,Digital Wallet,2021-03-20,106162
7437,7437,Cash on Delivery,2021-01-09,133875
7439,7439,Cash on Delivery,2021-09-29,129934
7445,7445,Digital Wallet,2023-06-05,142815
7446,7446,Cash on Delivery,2021-05-25,125038
7450,7450,Cash on Delivery,2022-01-31,54543
7452,7452,Bank Transfer,2022-04-12,24977
7459,7459,Digital Wallet,2023-03-31,95439
7471,7471,Cash on Delivery,2022-03-02,132050
7474,7474,Bank Transfer,2022-11-11,23469
7477,7477,Digital Wallet,2021-01-28,142446
7480,7480,Digital Wallet,2022-09-11,126391
7482,7482,Bank Transfer,2022-02-21,100082
7485,7485,Digital Wallet,2022-12-24,23456
7486,7486,Bank Transfer,2023-06-08,60459
7489,7489,Cash on Delivery,2022-06-15,93510
7490,7490,Digital Wallet,2021-08-26,44181
7491,7491,Bank Transfer,2021-02-05,38650
7493,7493,Bank Transfer,2021-09-05,138306
7500,7500,Bank Transfer,2021-07-12,35509
7505,7505,Cash on Delivery,2023-02-16,127597
7506,7506,Cash on Delivery,2022-03-03,10842
7515,7515,Digital Wallet,2021-12-13,978
7524,7524,Cash on Delivery,2022-04-05,76553
7525,7525,Bank Transfer,2021-06-07,43214
7532,7532,Digital Wallet,2021-01-18,145690
7534,7534,Cash on Delivery,2021-10-28,32538
7541,7541,Bank Transfer,2021-06-03,8483
7545,7545,Digital Wallet,2022-02-21,61620
7546,7546,Cash on Delivery,2021-08-22,12828
7549,7549,Bank Transfer,2022-05-07,147788
7550,7550,Cash on Delivery,2022-03-12,121852
7551,7551,Cash on Delivery,2022-10-28,66049
7556,7556,Bank Transfer,2022-04-27,140154
7568,7568,Bank Transfer,2022-10-27,80970
7569,7569,Bank Transfer,2021-04-17,109027
7571,7571,Digital Wallet,2023-05-25,6212
7577,7577,Digital Wallet,2022-09-16,23472
7581,7581,Cash on Delivery,2021-08-01,71647
7582,7582,Bank Transfer,2022-10-01,8428
7586,7586,Digital Wallet,2021-01-30,106941
7587,7587,Bank Transfer,2021-06-15,122896
7593,7593,Digital Wallet,2021-11-27,7346
7594,7594,Bank Transfer,2021-03-29,67303
7595,7595,Digital Wallet,2021-08-19,81321
7596,7596,Cash on Delivery,2022-06-08,54521
7598,7598,Bank Transfer,2022-05-26,1949
7606,7606,Digital Wallet,2023-05-08,91780
7609,7609,Digital Wallet,2022-05-18,108962
7621,7621,Cash on Delivery,2022-03-30,149111
7627,7627,Digital Wallet,2021-05-27,4025
7629,7629,Bank Transfer,2021-06-17,125043
7631,7631,Bank Transfer,2023-06-14,90106
7635,7635,Cash on Delivery,2021-11-24,95345
7636,7636,Digital Wallet,2023-04-04,48276
7640,7640,Cash on Delivery,2022-04-20,82278
7644,7644,Cash on Delivery,2022-12-01,120078
7645,7645,Bank Transfer,2023-01-11,96577
7648,7648,Cash on Delivery,2022-08-20,41046
7658,7658,Digital Wallet,2021-09-16,1403
7661,7661,Cash on Delivery,2022-02-21,126195
7663,7663,Cash on Delivery,2023-03-12,12395
7666,7666,Bank Transfer,2022-04-30,131134
7668,7668,Cash on Delivery,2022-12-10,134249
7670,7670,Digital Wallet,2021-03-31,21500
7672,7672,Digital Wallet,2021-04-29,60839
7673,7673,Digital Wallet,2021-01-27,39013
7675,7675,Bank Transfer,2022-05-30,14512
7676,7676,Digital Wallet,2021-02-10,56449
7678,7678,Bank Transfer,2021-02-05,37729
7679,7679,Digital Wallet,2022-09-09,50955
7681,7681,Bank Transfer,2022-12-30,11341
7684,7684,Cash on Delivery,2021-07-12,76705
7687,7687,Digital Wallet,2022-06-10,2942
7688,7688,Digital Wallet,2022-11-18,91060
7693,7693,Bank Transfer,2022-05-16,131083
7695,7695,Cash on Delivery,2022-05-11,103390
7701,7701,Bank Transfer,2021-04-25,142581
7702,7702,Digital Wallet,2023-03-12,29327
7703,7703,Digital Wallet,2023-02-21,109348
7706,7706,Bank Transfer,2022-05-20,118180
7708,7708,Cash on Delivery,2021-12-20,73600
7711,7711,Cash on Delivery,2021-06-05,26221
7714,7714,Cash on Delivery,2023-05-06,35676
7718,7718,Digital Wallet,2023-05-18,112299
7720,7720,Digital Wallet,2023-05-31,106068
7722,7722,Digital Wallet,2021-01-24,133479
7727,7727,Cash on Delivery,2023-02-24,122582
7731,7731,Bank Transfer,2022-06-20,75669
7735,7735,Bank Transfer,2021-09-13,83581
7736,7736,Digital Wallet,2021-11-02,90658
7745,7745,Bank Transfer,2021-07-10,75694
7754,7754,Bank Transfer,2023-06-02,119751
7756,7756,Bank Transfer,2022-07-29,40239
7759,7759,Bank Transfer,2021-05-29,87066
7760,7760,Cash on Delivery,2021-01-18,24085
7761,7761,Digital Wallet,2022-12-13,20365
7767,7767,Bank Transfer,2022-02-07,17121
7768,7768,Cash on Delivery,2023-02-25,73863
7771,7771,Digital Wallet,2021-12-20,147606
7773,7773,Bank Transfer,2021-02-08,118172
7777,7777,Digital Wallet,2021-09-17,94957
7778,7778,Bank Transfer,2022-03-26,102422
7780,7780,Digital Wallet,2022-12-30,36726
7781,7781,Bank Transfer,2021-03-12,53778
7784,7784,Digital Wallet,2021-02-01,138867
7785,7785,Cash on Delivery,2021-03-19,26029
7786,7786,Digital Wallet,2022-09-15,17737
7792,7792,Bank Transfer,2022-05-28,26932
7795,7795,Cash on Delivery,2021-10-01,90790
7801,7801,Cash on Delivery,2021-01-10,135407
7802,7802,Digital Wallet,2023-05-22,14401
7808,7808,Digital Wallet,2022-12-09,54912
7809,7809,Digital Wallet,2023-02-01,8885
7814,7814,Bank Transfer,2021-09-22,132838
7815,7815,Digital Wallet,2022-08-11,146513
7817,7817,Bank Transfer,2022-07-11,110973
7819,7819,Bank Transfer,2023-05-27,147849
7828,7828,Digital Wallet,2021-11-09,136629
7832,7832,Bank Transfer,2021-10-28,114350
7837,7837,Bank Transfer,2022-05-28,91892
7843,7843,Cash on Delivery,2021-07-08,91768
7844,7844,Digital Wallet,2022-11-22,88778
7845,7845,Digital Wallet,2022-12-30,5941
7846,7846,Bank Transfer,2021-08-22,82850
7850,7850,Bank Transfer,2021-02-24,61834
7852,7852,Cash on Delivery,2021-04-16,51868
7861,7861,Cash on Delivery,2023-03-04,49861
7863,7863,Digital Wallet,2022-05-10,119938
7867,7867,Digital Wallet,2022-11-07,6909
7871,7871,Digital Wallet,2023-04-28,142122
7879,7879,Cash on Delivery,2021-05-04,114050
7880,7880,Bank Transfer,2021-05-03,46878
7884,7884,Bank Transfer,2021-09-04,80712
7890,7890,Cash on Delivery,2022-12-29,50789
7893,7893,Digital Wallet,2022-04-15,145033
7896,7896,Bank Transfer,2021-12-15,57632
7897,7897,Digital Wallet,2021-12-09,106831
7899,7899,Bank Transfer,2023-04-29,27414
7900,7900,Digital Wallet,2021-06-17,36872
7904,7904,Digital Wallet,2023-01-16,59885
7906,7906,Bank Transfer,2023-01-07,9266
7908,7908,Bank Transfer,2022-04-16,53465
7910,7910,Bank Transfer,2021-05-17,23761
7911,7911,Cash on Delivery,2023-04-30,4805
7914,7914,Bank Transfer,2023-05-14,106817
7915,7915,Digital Wallet,2021-02-17,17251
7916,7916,Digital Wallet,2022-06-17,93051
7920,7920,Cash on Delivery,2021-06-18,116817
7924,7924,Cash on Delivery,2022-09-01,34752
7927,7927,Bank Transfer,2022-12-02,109838
7928,7928,Cash on Delivery,2021-12-22,73026
7938,7938,Cash on Delivery,2021-12-25,21090
